station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,,,
9021,2010/7/20,0,11.9,13,18.4,5.4,9.9,47.7,100,73.85,,,
9021,2010/7/21,0,13.75,13.3,20.4,7.1,12.6,35.1,83.3,59.2,,,
9021,2010/7/22,0,13.25,13.1,19.8,6.7,12.9,34.2,80.5,57.35,,,
9021,2010/7/23,0,12.05,16.7,20.4,3.7,13.1,30.9,93,61.95,,,
9021,2010/7/24,0,13.85,12.3,20,7.7,11.3,30.8,68.5,49.65,,,
9021,2010/7/25,0,13.9,18.4,23.1,4.7,12.8,25.5,84.3,54.9,,,
9021,2010/7/26,5.8,15.35,8.9,19.8,10.9,9.8,59.8,100,79.9,,,
9021,2010/7/27,4.4,15.45,7.7,19.3,11.6,11.1,61.7,100,80.85,,,
9021,2010/7/28,2.2,14.9,7.6,18.7,11.1,11,65.4,100,82.7,,,
9021,2010/7/29,18,13.95,6.7,17.3,10.6,7.4,66.9,100,83.45,,,
9021,2010/7/30,0.2,10.25,13.5,17,3.5,11,43.4,100,71.7,,,
9021,2010/7/31,1.6,13.25,12.5,19.5,7,12.1,53.4,100,76.7,,,
9021,2010/8/1,0,13.2,16.2,21.3,5.1,14.1,40.7,100,70.35,,,
9021,2010/8/2,0,16.6,15.4,24.3,8.9,14.5,28.3,75.5,51.9,,,
9021,2010/8/3,0,13.75,20.7,24.1,3.4,14.4,27.3,100,63.65,,,
9021,2010/8/4,0,15.55,17.3,24.2,6.9,14.4,28.2,85.5,56.85,,,
9021,2010/8/5,0,11.7,18.6,21,2.4,14.3,35.8,100,67.9,,,
9021,2010/8/6,0,12.55,12.5,18.8,6.3,11.3,57.2,100,78.6,,,
9021,2010/8/7,0,10.6,15.2,18.2,3,14.8,41.6,100,70.8,,,
9021,2010/8/8,0,10.15,17.9,19.1,1.2,14.7,45.3,100,72.65,,,
9021,2010/8/9,0,10.2,15.2,17.8,2.6,15.3,40.3,100,70.15,,,
9021,2010/8/10,0,12.55,17.1,21.1,4,15.8,19.2,59.1,39.15,,,
9021,2010/8/11,0,15.85,8.9,20.3,11.4,3.6,16.8,29.7,23.25,,,
9021,2010/8/12,19,14.9,4.6,17.2,12.6,6.6,75,100,87.5,,,
9021,2010/8/13,19.2,12.9,11,18.4,7.4,13.7,57.2,100,78.6,,,
9021,2010/8/14,1,12.75,11.3,18.4,7.1,12.7,60.5,100,80.25,,,
9021,2010/8/15,0,12,14.8,19.4,4.6,16.2,38.6,100,69.3,,,
9021,2010/8/16,0,12.4,12.8,18.8,6,8.1,38.3,88.8,63.55,,,
9021,2010/8/17,0,11.55,14.1,18.6,4.5,13.5,45.8,100,72.9,,,
9021,2010/8/18,3,10.9,10.4,16.1,5.7,13.7,49.2,98.3,73.75,,,
9021,2010/8/19,0,10.85,14.9,18.3,3.4,15.7,37.1,100,68.55,,,
9021,2010/8/20,0,11.75,11.9,17.7,5.8,11.4,46.4,100,73.2,,,
9021,2010/8/21,0.2,11.9,12.2,18,5.8,12.7,51.9,100,75.95,,,
9021,2010/8/22,12.4,13.7,5.8,16.6,10.8,16.9,61.4,89.6,75.5,,,
9021,2010/8/23,0,9.65,16.1,17.7,1.6,15.5,34.1,100,67.05,,,
9021,2010/8/24,0,13.35,8.3,17.5,9.2,13.3,44,75.7,59.85,,,
9021,2010/8/25,0,11,13.6,17.8,4.2,18.1,36.8,91,63.9,,,
9021,2010/8/26,0,10.25,17.7,19.1,1.4,18.3,38.5,100,69.25,,,
9021,2010/8/27,0,13.25,16.3,21.4,5.1,18.5,33.4,96.8,65.1,,,
9021,2010/8/28,0,16.05,17.3,24.7,7.4,17.6,22.2,67.1,44.65,,,
9021,2010/8/29,0,13.45,15.7,21.3,5.6,17.3,44.2,100,72.1,,,
9021,2010/8/30,0,15.2,10,20.2,10.2,9.3,59.6,100,79.8,,,
9021,2010/8/31,5.2,13.75,3.9,15.7,11.8,7.1,78,100,89,,,
9021,2010/9/1,1.8,14.85,7.5,18.6,11.1,14.2,41.1,66.6,53.85,,,
9021,2010/9/2,0,11.15,14.3,18.3,4,17,38.5,99.7,69.1,,,
9021,2010/9/3,0,12.45,14.9,19.9,5,18.1,40,100,70,,,
9021,2010/9/4,1.4,14,11.2,19.6,8.4,14,57.5,100,78.75,,,
9021,2010/9/5,0,12.4,17.4,21.1,3.7,18.8,42,100,71,,,
9021,2010/9/6,0,13.7,17.6,22.5,4.9,16.9,37.4,100,68.7,,,
9021,2010/9/7,0,13.35,13.3,20,6.7,12.2,46.6,100,73.3,,,
9021,2010/9/8,11.2,11.85,11.1,17.4,6.3,16,59.4,100,79.7,,,
9021,2010/9/9,7.8,14.2,7.4,17.9,10.5,14.1,56.6,91.4,74,,,
9021,2010/9/10,0,10.85,14.7,18.2,3.5,20.4,41.6,100,70.8,,,
9021,2010/9/11,0,10.85,14.9,18.3,3.4,13.1,43.3,100,71.65,,,
9021,2010/9/12,5.6,13.65,7.3,17.3,10,20.4,39,62.8,50.9,,,
9021,2010/9/13,0,10.8,16.2,18.9,2.7,21.3,36.2,100,68.1,,,
9021,2010/9/14,0,13.65,14.1,20.7,6.6,20.6,34.4,86.2,60.3,,,
9021,2010/9/15,0,15.6,13.8,22.5,8.7,21.4,27.5,66.7,47.1,,,
9021,2010/9/16,0,16.7,14.8,24.1,9.3,21.5,28.3,72.6,50.45,,,
9021,2010/9/17,0,16.6,10.4,21.8,11.4,21.6,36.4,70.5,53.45,,,
9021,2010/9/18,0,14.05,9.1,18.6,9.5,15.2,39.2,70.8,55,,,
9021,2010/9/19,0,15.45,15.3,23.1,7.8,22.5,27.3,72.8,50.05,,,
9021,2010/9/20,0,16,16,24,8,22.7,27.2,75.6,51.4,,,
9021,2010/9/21,0,17.6,15.2,25.2,10,23.2,20.6,53.8,37.2,,,
9021,2010/9/22,0,15.45,22.1,26.5,4.4,23.2,18.5,76.6,47.55,,,
9021,2010/9/23,0,17.7,21.4,28.4,7,23.3,18.6,71.9,45.25,,,
9021,2010/9/24,0,16.15,19.7,26,6.3,22.7,24.1,84.9,54.5,,,
9021,2010/9/25,0,18,18.4,27.2,8.8,23.2,37.2,100,68.6,,,
9021,2010/9/26,0,15,17.2,23.6,6.4,23.1,37.4,100,68.7,,,
9021,2010/9/27,0,17.2,12,23.2,11.2,22.3,42.9,91.8,67.35,,,
9021,2010/9/28,0,19.05,16.5,27.3,10.8,24.2,24,67.2,45.6,,,
9021,2010/9/29,0,22.3,14.8,29.7,14.9,22,18.5,45.5,32,,,
9021,2010/9/30,0,21.75,5.1,24.3,19.2,7.3,25.4,34.6,30,,,
9021,2010/10/1,0.2,20.2,11.4,25.9,14.5,25.1,26.3,53.3,39.8,,,
9021,2010/10/2,0,16.55,9.7,21.4,11.7,19.5,38.9,72,55.45,,,
9021,2010/10/3,0,13.45,17.7,22.3,4.6,24.3,38.3,100,69.15,,,
9021,2010/10/4,0,14.2,18.8,23.6,4.8,24.7,40.9,100,70.45,,,
9021,2010/10/5,0,15.2,16.4,23.4,7,24.1,37.5,100,68.75,,,
9021,2010/10/6,0,16.85,14.3,24,9.7,26.7,20.4,50.7,35.55,,,
9021,2010/10/7,0,19.6,17.6,28.4,10.8,25.8,17.1,51,34.05,,,
9021,2010/10/8,0,20.2,21,30.7,9.7,27.4,12,44.1,28.05,,,
9021,2010/10/9,0,19.8,17.8,28.7,10.9,26.4,19.6,59.1,39.35,,,
9021,2010/10/10,10.8,18,5.2,20.6,15.4,16.7,61,84.6,72.8,,,
9021,2010/10/11,1.4,12,16.4,20.2,3.8,22.6,30.4,89.8,60.1,,,
9021,2010/10/12,0,15.1,18,24.1,6.1,26.9,28.7,91.4,60.05,,,
9021,2010/10/13,0,14.65,17.5,23.4,5.9,26.4,30.9,95.9,63.4,,,
9021,2010/10/14,0,15.85,12.7,22.2,9.5,26.9,21.7,48.9,35.3,,,
9021,2010/10/15,0,16.25,15.5,24,8.5,28.1,22.5,60.4,41.45,,,
9021,2010/10/16,0,19,15.6,26.8,11.2,28.1,21.9,57.9,39.9,,,
9021,2010/10/17,0,18.05,22.1,29.1,7,28.1,18.4,73.9,46.15,,,
9021,2010/10/18,0,20.8,23.6,32.6,9,28.4,15,64.5,39.75,,,
9021,2010/10/19,0,19.65,14.7,27,12.3,28.1,33.7,83.9,58.8,,,
9021,2010/10/20,0,16.65,15.3,24.3,9,9.7,41.5,100,70.75,,,
9021,2010/10/21,8.4,14,12.8,20.4,7.6,17,43.4,99.7,71.55,,,
9021,2010/10/22,0,15.7,13.2,22.3,9.1,22.5,36,84,60,,,
9021,2010/10/23,0,20,14.2,27.1,12.9,28.8,25.7,61.9,43.8,,,
9021,2010/10/24,0,20,16.2,28.1,11.9,28.3,26,71.1,48.55,,,
9021,2010/10/25,0,18.15,16.7,26.5,9.8,28.8,35.5,100,67.75,,,
9021,2010/10/26,0,22,23.8,33.9,10.1,28.8,24,100,62,,,
9021,2010/10/27,0,19.25,5.5,22,16.5,11.6,63.6,89.6,76.6,,,
9021,2010/10/28,4.2,17.25,6.3,20.4,14.1,24.1,33.4,49.8,41.6,,,
9021,2010/10/29,0.2,13.15,18.3,22.3,4,28.9,26.8,88.6,57.7,,,
9021,2010/10/30,0,17.95,13.9,24.9,11,30,22.2,53.4,37.8,,,
9021,2010/10/31,0,20.4,16,28.4,12.4,30.5,14.5,38.9,26.7,,,
9021,2010/11/1,0,21.4,19.4,31.1,11.7,30.3,9.5,31.3,20.4,,,
9021,2010/11/2,0,23,22.8,34.4,11.6,30.2,7.5,30,18.75,,,
9021,2010/11/3,0,26.3,22,37.3,15.3,30.3,7.5,27.6,17.55,,,
9021,2010/11/4,0,18.55,14.9,26,11.1,24.3,50.9,100,75.45,,,
9021,2010/11/5,0,16.35,12.5,22.6,10.1,22,43.8,97.1,70.45,,,
9021,2010/11/6,0,15.1,15.8,23,7.2,28.8,32,88.7,60.35,,,
9021,2010/11/7,0,17.8,13.8,24.7,10.9,26.7,36.3,86.7,61.5,,,
9021,2010/11/8,0,21.4,18.4,30.6,12.2,26,26.4,81.7,54.05,,,
9021,2010/11/9,0,22.2,9.4,26.9,17.5,16,41.8,74,57.9,,,
9021,2010/11/10,0,20.65,8.7,25,16.3,10.5,51.2,87.5,69.35,,,
9021,2010/11/11,6.8,16.85,10.7,22.2,11.5,21.9,58.7,100,79.35,,,
9021,2010/11/12,0,14.9,16.6,23.2,6.6,25.9,27.8,81.1,54.45,,,
9021,2010/11/13,0,18.85,13.5,25.6,12.1,30.9,21.9,51,36.45,,,
9021,2010/11/14,0,21.4,14.8,28.8,14,28,22.7,56.3,39.5,,,
9021,2010/11/15,0,22.05,15.7,29.9,14.2,31.2,22.5,58.7,40.6,,,
9021,2010/11/16,0,23.05,16.3,31.2,14.9,31.6,21.3,57.3,39.3,,,
9021,2010/11/17,0,23.55,23.1,35.1,12,31.9,16.3,65.6,40.95,,,
9021,2010/11/18,0,26.75,22.1,37.8,15.7,31.6,15.4,56.7,36.05,,,
9021,2010/11/19,0,30.1,20.8,40.5,19.7,24.7,6.9,22.7,14.8,,,
9021,2010/11/20,0,22.85,14.5,30.1,15.6,10.1,18.7,45.2,31.95,,,
9021,2010/11/21,0.8,26.65,12.7,33,20.3,15.8,24.3,51.2,37.75,,,
9021,2010/11/22,0,23.3,7.8,27.2,19.4,24.6,54.3,87,70.65,,,
9021,2010/11/23,0,21.8,8.6,26.1,17.5,26.2,39.3,66.5,52.9,,,
9021,2010/11/24,0,22.1,15.2,29.7,14.5,32.2,25.7,64.8,45.25,,,
9021,2010/11/25,0,21.4,15.4,29.1,13.7,32.1,29.5,76,52.75,,,
9021,2010/11/26,0,24.2,13.2,30.8,17.6,31.8,27.7,61.2,44.45,,,
9021,2010/11/27,0,24.3,19.2,33.9,14.7,32.4,17.8,56.2,37,,,
9021,2010/11/28,0,27.05,19.5,36.8,17.3,32.7,10.8,33.9,22.35,,,
9021,2010/11/29,0,28.1,17.8,37,19.2,32.6,8.1,22.9,15.5,,,
9021,2010/11/30,0,26.25,23.9,38.2,14.3,33,7.9,32.5,20.2,,,
9021,2010/12/1,0,21.65,10.5,26.9,16.4,22.2,40.6,77.2,58.9,,,
9021,2010/12/2,0,19.95,10.7,25.3,14.6,31.3,28.5,55.4,41.95,,,
9021,2010/12/3,0,15.95,13.3,22.6,9.3,27.1,36.8,86.3,61.55,,,
9021,2010/12/4,0,14.55,17.5,23.3,5.8,28.1,34.6,100,67.3,,,
9021,2010/12/5,0,18.15,11.7,24,12.3,21.6,47.9,100,73.95,,,
9021,2010/12/6,1.2,19.45,7.7,23.3,15.6,15.1,53.5,86.4,69.95,,,
9021,2010/12/7,0.2,19.1,10.4,24.3,13.9,27.9,44.1,84.4,64.25,,,
9021,2010/12/8,0,20.1,10.4,25.3,14.9,28,38.5,73.2,55.85,,,
9021,2010/12/9,0,20.35,14.5,27.6,13.1,33.2,27.6,67.7,47.65,,,
9021,2010/12/10,0,20.95,15.1,28.5,13.4,32.8,21.3,54,37.65,,,
9021,2010/12/11,0,22.2,19.4,31.9,12.5,32.1,22.2,72.5,47.35,,,
9021,2010/12/12,0,27.95,17.3,36.6,19.3,33,14.8,40.7,27.75,,,
9021,2010/12/13,0,22.3,11.6,28.1,16.5,33.5,38.1,77.3,57.7,,,
9021,2010/12/14,0,18.25,16.7,26.6,9.9,32.3,31.3,89.4,60.35,,,
9021,2010/12/15,0,23.25,15.7,31.1,15.4,29.3,21.7,56,38.85,,,
9021,2010/12/16,0,25.6,16.6,33.9,17.3,28.7,19.3,51.7,35.5,,,
9021,2010/12/17,0,24.45,14.9,31.9,17,28.7,25.2,61.5,43.35,,,
9021,2010/12/18,0,22.75,15.9,30.7,14.8,29.2,20.4,53.5,36.95,,,
9021,2010/12/19,0,22.35,14.7,29.7,15,18.5,23.3,56.9,40.1,,,
9021,2010/12/20,11,21.25,12.9,27.7,14.8,13,42.3,93.3,67.8,,,
9021,2010/12/21,3.6,25.9,18.2,35,16.8,24.3,19.2,56.5,37.85,,,
9021,2010/12/22,0,26.55,11.9,32.5,20.6,14.5,40.3,81.2,60.75,,,
9021,2010/12/23,0,29.1,13.2,35.7,22.5,17.8,33.5,71.9,52.7,,,
9021,2010/12/24,0,25.75,13.3,32.4,19.1,31.9,47.3,100,73.65,,,
9021,2010/12/25,0,29.4,22.4,40.6,18.2,32,21.9,79.9,50.9,,,
9021,2010/12/26,0,28.4,17,36.9,19.9,32,24.7,66.3,45.5,,,
9021,2010/12/27,0,30.9,19.6,40.7,21.1,30.6,18,55.2,36.6,,,
9021,2010/12/28,0,25.45,12.5,31.7,19.2,33.1,32.9,69.3,51.1,,,
9021,2010/12/29,0,23.85,13.3,30.5,17.2,33.5,30,66.8,48.4,,,
9021,2010/12/30,0,23.3,20.2,33.4,13.2,33.4,29.2,98.9,64.05,,,
9021,2010/12/31,0,27.8,17,36.3,19.3,33.1,20.9,56.3,38.6,,,
9021,2011/1/1,0,27,19.6,36.8,17.2,32.2,20.1,63.7,41.9,,,
9021,2011/1/2,0,29.5,21.6,40.3,18.7,30.9,17.2,59.8,38.5,,,
9021,2011/1/3,0,30.9,11,36.4,25.4,18.6,33.1,62,47.55,,,
9021,2011/1/4,0,29.85,16.3,38,21.7,31.8,32.1,82.1,57.1,,,
9021,2011/1/5,4.6,26.15,5.7,29,23.3,14.2,70.9,99.3,85.1,,,
9021,2011/1/6,16,22.2,7.4,25.9,18.5,29.6,47.9,75.2,61.55,,,
9021,2011/1/7,0,21.75,8.9,26.2,17.3,28.5,44.4,76.5,60.45,,,
9021,2011/1/8,0,24.45,15.5,32.2,16.7,32.6,26.4,66.8,46.6,,,
9021,2011/1/9,0,27.9,19,37.4,18.4,32.6,19.6,59.6,39.6,,,
9021,2011/1/10,0,29.5,14,36.5,22.5,32.4,19.3,43.3,31.3,,,
9021,2011/1/11,0,26.75,16.9,35.2,18.3,33.1,21.3,57.6,39.45,,,
9021,2011/1/12,0,28.3,17.8,37.2,19.4,33.1,17,48,32.5,,,
9021,2011/1/13,0,28.2,16.4,36.4,20,30.5,17.6,45.8,31.7,,,
9021,2011/1/14,0,21,10,26,16,26.6,35.7,66,50.85,,,
9021,2011/1/15,0,21.35,15.9,29.3,13.4,32.5,22.8,60.5,41.65,,,
9021,2011/1/16,0,27.05,19.5,36.8,17.3,32.3,18.8,59.3,39.05,,,
9021,2011/1/17,0,29.05,16.1,37.1,21,26.3,20.9,53.1,37,,,
9021,2011/1/18,0,26.2,14.6,33.5,18.9,32.5,24.2,57.3,40.75,,,
9021,2011/1/19,0,24.95,14.3,32.1,17.8,32,29.1,68.2,48.65,,,
9021,2011/1/20,0,22.95,13.5,29.7,16.2,31.9,28.3,64.1,46.2,,,
9021,2011/1/21,0,26.65,17.3,35.3,18,24.8,21,58.2,39.6,,,
9021,2011/1/22,0,24.8,17.6,33.6,16,19.8,27.3,78.1,52.7,,,
9021,2011/1/23,0.2,25.7,11,31.2,20.2,17.9,48,92.1,70.05,,,
9021,2011/1/24,0,21.85,5.5,24.6,19.1,10.1,53,74.2,63.6,,,
9021,2011/1/25,0,19.15,15.9,27.1,11.2,31.9,28.4,76.7,52.55,,,
9021,2011/1/26,0,21.05,19.5,30.8,11.3,31.8,32.9,100,66.45,,,
9021,2011/1/27,0,28.85,22.3,40,17.7,28.2,19.2,70.2,44.7,,,
9021,2011/1/28,0,33.65,13.5,40.4,26.9,28.7,26.4,56.2,41.3,,,
9021,2011/1/29,0,32.6,18.4,41.8,23.4,18.1,25.6,72.3,48.95,,,
9021,2011/1/30,20.6,30.95,14.9,38.4,23.5,27.4,36.8,86,61.4,,,
9021,2011/1/31,1.8,26.1,6.8,29.5,22.7,16.4,58.5,87.4,72.95,,,
9021,2011/2/1,0.4,24.3,12.8,30.7,17.9,30.8,27.4,59,43.2,,,
9021,2011/2/2,0,25.5,16.6,33.8,17.2,30.3,28.5,76.5,52.5,,,
9021,2011/2/3,0,28.4,17.2,37,19.8,29.3,23.7,64.6,44.15,,,
9021,2011/2/4,0,29.9,14.2,37,22.8,28.8,27.6,62.4,45,,,
9021,2011/2/5,0,24,11.4,29.7,18.3,29.8,27.3,54.2,40.75,,,
9021,2011/2/6,0,23.25,14.1,30.3,16.2,30.2,18.5,43.5,31,,,
9021,2011/2/7,0,25.6,14.4,32.8,18.4,28.9,20.5,48.2,34.35,,,
9021,2011/2/8,0,27.35,12.9,33.8,20.9,26.8,28.3,60.3,44.3,,,
9021,2011/2/9,0,26.15,12.7,32.5,19.8,28.8,39.1,82.7,60.9,,,
9021,2011/2/10,0,28,14.6,35.3,20.7,28.8,31.5,73.8,52.65,,,
9021,2011/2/11,0,26.55,11.9,32.5,20.6,21.3,31.7,63.9,47.8,,,
9021,2011/2/12,0,25.55,12.7,31.9,19.2,29,30.7,65.2,47.95,,,
9021,2011/2/13,0,25.75,15.9,33.7,17.8,27,24.8,63.8,44.3,,,
9021,2011/2/14,0,28.2,13.8,35.1,21.3,26.1,28.6,64,46.3,,,
9021,2011/2/15,0,30.35,14.5,37.6,23.1,27.1,26.8,61.6,44.2,,,
9021,2011/2/16,0,32.2,14.6,39.5,24.9,25,27.3,62.3,44.8,,,
9021,2011/2/17,0,28.05,12.7,34.4,21.7,26.2,34.6,72.5,53.55,,,
9021,2011/2/18,0,27.6,13.4,34.3,20.9,25.2,32.5,71.2,51.85,,,
9021,2011/2/19,0,27.2,17.2,35.8,18.6,25.2,29.4,80.8,55.1,,,
9021,2011/2/20,0,25.85,9.5,30.6,21.1,8.4,35.5,62.4,48.95,,,
9021,2011/2/21,0,29.45,14.9,36.9,22,26.8,28,66.2,47.1,,,
9021,2011/2/22,0,28.5,16.4,36.7,20.3,27.3,22.4,58,40.2,,,
9021,2011/2/23,0,27.55,15.3,35.2,19.9,26.6,28.8,70.6,49.7,,,
9021,2011/2/24,0,29.9,12.2,36,23.8,20,33.5,67.5,50.5,,,
9021,2011/2/25,0,31.6,14.2,38.7,24.5,24,29.1,65.1,47.1,,,
9021,2011/2/26,0,29.45,16.3,37.6,21.3,25.8,35.6,91.2,63.4,,,
9021,2011/2/27,0,30.7,14.8,38.1,23.3,23.3,28.2,65.7,46.95,,,
9021,2011/2/28,0,33.35,13.5,40.1,26.6,19,28.7,61.2,44.95,,,
9021,2011/3/1,0,28.45,14.3,35.6,21.3,25.4,27,62,44.5,,,
9021,2011/3/2,0,26.8,12.6,33.1,20.5,26,26.1,54.8,40.45,,,
9021,2011/3/3,0,27.35,15.5,35.1,19.6,26,21.2,52.6,36.9,,,
9021,2011/3/4,0,28.95,14.9,36.4,21.5,23.6,22.9,54.2,38.55,,,
9021,2011/3/5,0,25.8,7.2,29.4,22.2,21.6,47.1,72.1,59.6,,,
9021,2011/3/6,0,22.2,11.6,28,16.4,24.9,29.4,59.5,44.45,,,
9021,2011/3/7,0,23.05,11.3,28.7,17.4,24.3,31.5,62.4,46.95,,,
9021,2011/3/8,0,24.75,13.3,31.4,18.1,25.1,26.1,57.8,41.95,,,
9021,2011/3/9,0,25.65,15.3,33.3,18,25.1,22.3,55.3,38.8,,,
9021,2011/3/10,0,24.9,15.6,32.7,17.1,24.1,28.3,71.8,50.05,,,
9021,2011/3/11,0,21.25,14.7,28.6,13.9,24.3,30.2,74.3,52.25,,,
9021,2011/3/12,0,22.9,10.8,28.3,17.5,19.4,33.8,65,49.4,,,
9021,2011/3/13,0,23.8,14.6,31.1,16.5,23.9,26.6,64,45.3,,,
9021,2011/3/14,0,27.1,16.6,35.4,18.8,22.8,21.2,56.2,38.7,,,
9021,2011/3/15,0,29.2,12.8,35.6,22.8,23.4,33.9,71,52.45,,,
9021,2011/3/16,0,26.55,14.5,33.8,19.3,22.5,28.5,67,47.75,,,
9021,2011/3/17,0,26.7,12,32.7,20.7,22.8,36.8,74.6,55.7,,,
9021,2011/3/18,0,25.1,12.2,31.2,19,22.9,44.7,92.4,68.55,,,
9021,2011/3/19,0,22.7,14,29.7,15.7,23.1,43.4,100,71.7,,,
9021,2011/3/20,0,23.15,13.1,29.7,16.6,22,31.2,68.9,50.05,,,
9021,2011/3/21,0,24.45,15.3,32.1,16.8,21.5,26.1,65.4,45.75,,,
9021,2011/3/22,0,27.45,13.1,34,20.9,19.2,29.3,63.1,46.2,,,
9021,2011/3/23,0,24.1,15.8,32,16.2,21.7,39.5,100,69.75,,,
9021,2011/3/24,0,27.75,16.5,36,19.5,20.7,28.8,75.5,52.15,,,
9021,2011/3/25,0,28.95,16.1,37,20.9,21.1,23.1,58.7,40.9,,,
9021,2011/3/26,0,28.7,13.8,35.6,21.8,21.3,18.8,41.8,30.3,,,
9021,2011/3/27,0,25.2,19.2,34.8,15.6,21.2,15.5,48.6,32.05,,,
9021,2011/3/28,0,23.7,22.4,34.9,12.5,20.2,13.6,52.5,33.05,,,
9021,2011/3/29,0,26.5,14.8,33.9,19.1,19.5,28.9,69.2,49.05,,,
9021,2011/3/30,0,25.7,14.4,32.9,18.5,20.2,28,65.8,46.9,,,
9021,2011/3/31,0,25.45,13.9,32.4,18.5,19.8,26.7,61.1,43.9,,,
9021,2011/4/1,0,24.15,15.1,31.7,16.6,20.9,25.9,64.1,45,,,
9021,2011/4/2,0,23.95,13.5,30.7,17.2,21.1,21.5,48.4,34.95,,,
9021,2011/4/3,0,23.9,16,31.9,15.9,20.8,18.6,48.7,33.65,,,
9021,2011/4/4,0,25.55,16.1,33.6,17.5,20.3,15.8,41,28.4,,,
9021,2011/4/5,0,24.55,22.5,35.8,13.3,19.9,12.4,47.8,30.1,,,
9021,2011/4/6,0,22.45,17.1,31,13.9,18.8,23.8,67.4,45.6,,,
9021,2011/4/7,1,19.1,9.4,23.8,14.4,14.8,55.3,99.4,77.35,,,
9021,2011/4/8,0.2,15.8,16.6,24.1,7.5,19.6,31.3,90.7,61,,,
9021,2011/4/9,0,18.8,15.2,26.4,11.2,19.5,27.6,71.5,49.55,,,
9021,2011/4/10,0,23.3,14.4,30.5,16.1,18.4,17.2,41,29.1,,,
9021,2011/4/11,2.4,21.7,6.6,25,18.4,16.1,43.9,65.7,54.8,,,
9021,2011/4/12,0.6,21.35,8.3,25.5,17.2,11.3,45.7,76,60.85,,,
9021,2011/4/13,0,18.5,14.8,25.9,11.1,17.2,35,88.6,61.8,,,
9021,2011/4/14,0,19.15,15.3,26.8,11.5,17.1,36.9,95.9,66.4,,,
9021,2011/4/15,0,21.15,20.5,31.4,10.9,18.2,23.3,82.1,52.7,,,
9021,2011/4/16,0,28.45,15.7,36.3,20.6,17.2,16.1,40,28.05,,,
9021,2011/4/17,0,23,9.8,27.9,18.1,8.3,43.6,79,61.3,,,
9021,2011/4/18,0,22.85,7.1,26.4,19.3,13.5,40.1,61.7,50.9,,,
9021,2011/4/19,0,20.55,12.9,27,14.1,17.6,30,66.5,48.25,,,
9021,2011/4/20,0,18.75,14.7,26.1,11.4,12.3,34.9,87.6,61.25,,,
9021,2011/4/21,0,20.5,17.6,29.3,11.7,16.4,26.5,78.6,52.55,,,
9021,2011/4/22,0,24.85,15.7,32.7,17,15.1,23.5,59.9,41.7,,,
9021,2011/4/23,0,22.95,10.5,28.2,17.7,13.4,58.6,100,79.3,,,
9021,2011/4/24,3.2,22.25,6.9,25.7,18.8,8.5,74.8,100,87.4,,,
9021,2011/4/25,0.2,20.1,13.2,26.7,13.5,15,48.3,100,74.15,,,
9021,2011/4/26,0,19.6,15.2,27.2,12,15.4,42.1,100,71.05,,,
9021,2011/4/27,6.4,19,6.6,22.3,15.7,8.5,58.7,88.6,73.65,,,
9021,2011/4/28,12.2,15.05,10.9,20.5,9.6,13.6,43.1,87.1,65.1,,,
9021,2011/4/29,0,15.75,16.7,24.1,7.4,15.7,36.7,100,68.35,,,
9021,2011/4/30,0,15.05,17.1,23.6,6.5,15.5,35,100,67.5,,,
9021,2011/5/1,0,16,17.2,24.6,7.4,15,40.1,100,70.05,,,
9021,2011/5/2,0,18.15,15.7,26,10.3,12.8,36.9,99,67.95,,,
9021,2011/5/3,0,18.6,16.2,26.7,10.5,14.3,31.4,86.7,59.05,,,
9021,2011/5/4,0,18.55,16.7,26.9,10.2,13.9,26.5,75.6,51.05,,,
9021,2011/5/5,0,17.75,15.9,25.7,9.8,13.5,28.8,78.5,53.65,,,
9021,2011/5/6,0,18.75,9.3,23.4,14.1,14.5,32,57.2,44.6,,,
9021,2011/5/7,0,18.6,14.2,25.7,11.5,14.5,29.4,71.5,50.45,,,
9021,2011/5/8,0,22.55,14.7,29.9,15.2,13.6,23.2,56.8,40,,,
9021,2011/5/9,0,18.2,17,26.7,9.7,13.6,39.7,100,69.85,,,
9021,2011/5/10,0,20.4,10.4,25.6,15.2,13.7,37.5,71.3,54.4,,,
9021,2011/5/11,0,18.85,9.7,23.7,14,13.7,39.3,72,55.65,,,
9021,2011/5/12,0,16.35,14.5,23.6,9.1,13.8,30.6,77.1,53.85,,,
9021,2011/5/13,0,17.35,11.9,23.3,11.4,13.4,31.5,66.8,49.15,,,
9021,2011/5/14,0,17.8,10.2,22.9,12.7,8.4,31.5,60,45.75,,,
9021,2011/5/15,0,18.55,7.5,22.3,14.8,6.3,40.9,65.4,53.15,,,
9021,2011/5/16,0.6,20.25,9.1,24.8,15.7,10.3,37.1,65.1,51.1,,,
9021,2011/5/17,0.4,17.75,10.7,23.1,12.4,7.2,67.2,100,83.6,,,
9021,2011/5/18,5,15.25,12.9,21.7,8.8,11.5,59.3,100,79.65,,,
9021,2011/5/19,0,17.95,14.9,25.4,10.5,12.5,39.5,100,69.75,,,
9021,2011/5/20,16.8,16.9,2.6,18.2,15.6,5.1,96.2,100,98.1,,,
9021,2011/5/21,11.8,10.65,15.1,18.2,3.1,11.1,52.2,100,76.1,,,
