station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,,,,
94030,2004/6/17,0,5.25,9.9,10.2,0.3,6.6,49.9,99.3,74.6,,,,
94030,2004/6/18,3.4,7.25,9.3,11.9,2.6,6.7,54.6,100,77.3,,,,
94030,2004/6/19,3.2,6.55,5.5,9.3,3.8,6.4,57.2,83.6,70.4,,,,
94030,2004/6/20,0.8,8.4,10.8,13.8,3,3.1,44.4,92.4,68.4,,,,
94030,2004/6/21,0,9.7,5.6,12.5,6.9,4,47.6,69.4,58.5,,,,
94030,2004/6/22,0,9.6,6.4,12.8,6.4,1,58.9,90.6,74.75,,,,
94030,2004/6/23,0,11.5,4.6,13.8,9.2,1,55.8,75.7,65.75,,,,
94030,2004/6/24,0,10.95,7.5,14.7,7.2,4.7,57.4,94.6,76,,,,
94030,2004/6/25,0.4,7.85,3.7,9.7,6,1.3,70.7,91,80.85,,,,
94030,2004/6/26,4.2,7.75,8.1,11.8,3.7,6,62.9,100,81.45,,,,
94030,2004/6/27,0.2,11.4,7.8,15.3,7.5,5.8,58.1,97.5,77.8,,,,
94030,2004/6/28,0.4,10.7,1,11.2,10.2,1,85,90.9,87.95,,,,
94030,2004/6/29,17.8,8.95,9.9,13.9,4,6.8,51,99.7,75.35,,,,
94030,2004/6/30,5,9.7,4.2,11.8,7.6,2.7,68,90.1,79.05,,,,
94030,2004/7/1,10,7.85,7.9,11.8,3.9,7,44.8,76.8,60.8,,,,
94030,2004/7/2,8.8,8.75,5.3,11.4,6.1,6.5,45.3,64.8,55.05,,,,
94030,2004/7/3,0,8.65,10.5,13.9,3.4,6.3,47.3,96.3,71.8,,,,
94030,2004/7/4,0.2,9.45,5.3,12.1,6.8,6.5,52.5,74.9,63.7,,,,
94030,2004/7/5,8.4,7.3,3,8.8,5.8,5.9,55.7,68.4,62.05,,,,
94030,2004/7/6,1.6,6.35,5.9,9.3,3.4,6.9,55.5,83.4,69.45,,,,
94030,2004/7/7,8.2,5.65,5.3,8.3,3,1.5,66.7,96.4,81.55,,,,
94030,2004/7/8,5.2,6.55,5.9,9.5,3.6,4.8,56.5,84.8,70.65,,,,
94030,2004/7/9,0,5.55,8.1,9.6,1.5,2.9,61.9,100,80.95,,,,
94030,2004/7/10,0,9.75,10.1,14.8,4.7,6,47.6,93.7,70.65,,,,
94030,2004/7/11,0,9.45,8.3,13.6,5.3,3,51.4,89.9,70.65,,,,
94030,2004/7/12,0,9.4,10.4,14.6,4.2,7.2,49.4,99.5,74.45,,,,
94030,2004/7/13,0,7.7,8.8,12.1,3.3,7.6,48.9,89.2,69.05,,,,
94030,2004/7/14,2.8,8.25,4.9,10.7,5.8,6.4,42.8,59.7,51.25,,,,
94030,2004/7/15,0,10.25,6.9,13.7,6.8,7.4,51.1,81,66.05,,,,
94030,2004/7/16,0,11.2,5.6,14,8.4,5.3,50.7,73.5,62.1,,,,
94030,2004/7/17,3.4,5.7,5.4,8.4,3,6.7,54.5,79.2,66.85,,,,
94030,2004/7/18,12.2,5.5,6.2,8.6,2.4,5.2,58.2,89.6,73.9,,,,
94030,2004/7/19,0,7.15,11.5,12.9,1.4,8,46.4,100,73.2,,,,
94030,2004/7/20,0,9.05,9.1,13.6,4.5,5.7,54.6,100,77.3,,,,
94030,2004/7/21,0,9.75,5.5,12.5,7,6.9,68.3,98.9,83.6,,,,
94030,2004/7/22,0,5.85,10.7,11.2,0.5,8.5,48.1,100,74.05,,,,
94030,2004/7/23,0,7.15,11.7,13,1.3,6.4,50.8,100,75.4,,,,
94030,2004/7/24,1.2,8.6,8.6,12.9,4.3,4.3,59.2,100,79.6,,,,
94030,2004/7/25,0,9.5,10.6,14.8,4.2,6.4,52.3,100,76.15,,,,
94030,2004/7/26,0.4,7.45,4.1,9.5,5.4,8.8,53.9,71.4,62.65,,,,
94030,2004/7/27,0,8.25,10.9,13.7,2.8,6.9,40.9,85.7,63.3,,,,
94030,2004/7/28,2,6.15,7.9,10.1,2.2,6.7,53.4,92.2,72.8,,,,
94030,2004/7/29,0,6.5,11,12,1,8.9,47.1,100,73.55,,,,
94030,2004/7/30,0,8.5,10.4,13.7,3.3,7,47.9,96.9,72.4,,,,
94030,2004/7/31,2.2,6.85,2.5,8.1,5.6,4,76.9,91.3,84.1,,,,
94030,2004/8/1,3.2,4.5,8.4,8.7,0.3,7.4,58.7,100,79.35,,,,
94030,2004/8/2,0,2.8,6.8,6.2,-0.6,2.2,62.3,100,81.15,,,,
94030,2004/8/3,2.2,6.6,10.6,11.9,1.3,7,53.9,100,76.95,,,,
94030,2004/8/4,1,6.85,8.1,10.9,2.8,2.6,64.5,100,82.25,,,,
94030,2004/8/5,0.4,7.8,7,11.3,4.3,9.7,50.8,81.9,66.35,,,,
94030,2004/8/6,0,7.3,7.8,11.2,3.4,4.9,57.2,97.5,77.35,,,,
94030,2004/8/7,0,8.9,8.8,13.3,4.5,10.2,45.2,82,63.6,,,,
94030,2004/8/8,0,9.55,9.7,14.4,4.7,7.6,46.4,89,67.7,,,,
94030,2004/8/9,3.6,6.15,7.1,9.7,2.6,5.6,49.9,81.5,65.7,,,,
94030,2004/8/10,17.6,7.65,9.7,12.5,2.8,10.2,43.5,84.4,63.95,,,,
94030,2004/8/11,0,9.75,6.9,13.2,6.3,6.1,46.2,73.4,59.8,,,,
94030,2004/8/12,4.6,10.8,2.6,12.1,9.5,5.4,65.2,77.5,71.35,,,,
94030,2004/8/13,5,5.6,3.8,7.5,3.7,1,82,100,91,,,,
94030,2004/8/14,22,6.55,2.9,8,5.1,6.5,56,68.3,62.15,,,,
94030,2004/8/15,1.4,5.65,5.9,8.6,2.7,8.8,63.6,95.8,79.7,,,,
94030,2004/8/16,0,5.8,11.6,11.6,0,12.2,46.9,100,73.45,,,,
94030,2004/8/17,0,5.6,10.4,10.8,0.4,12.1,53.3,100,76.65,,,,
94030,2004/8/18,0,7.15,12.5,13.4,0.9,11.9,46.2,100,73.1,,,,
94030,2004/8/19,0,8.3,11.6,14.1,2.5,11.8,44.8,98.5,71.65,,,,
94030,2004/8/20,0,10.6,9.6,15.4,5.8,9.8,45.8,86.8,66.3,,,,
94030,2004/8/21,2.4,11.65,3.5,13.4,9.9,10.9,48.2,60.7,54.45,,,,
94030,2004/8/22,0.2,7.2,7.6,11,3.4,11.6,51.1,86,68.55,,,,
94030,2004/8/23,0,7.75,14.9,15.2,0.3,12.8,38.8,100,69.4,,,,
94030,2004/8/24,0,11.1,12.8,17.5,4.7,12,41.5,97.2,69.35,,,,
94030,2004/8/25,0,13,12.4,19.2,6.8,6.9,40.5,91.1,65.8,,,,
94030,2004/8/26,0,13.4,15.4,21.1,5.7,7.4,35.6,97.2,66.4,,,,
94030,2004/8/27,0,11.4,8.8,15.8,7,14.3,54.1,96.9,75.5,,,,
94030,2004/8/28,0,10.85,10.9,16.3,5.4,10.2,46.4,95.9,71.15,,,,
94030,2004/8/29,2.8,12.1,11.2,17.7,6.5,10.7,48.4,100,74.2,,,,
94030,2004/8/30,6,7.65,5.5,10.4,4.9,9.3,50.8,73.9,62.35,,,,
94030,2004/8/31,0.4,7.3,6.2,10.4,4.2,10.4,42.8,65.5,54.15,,,,
94030,2004/9/1,0,9,9.4,13.7,4.3,13.2,53.6,100,76.8,,,,
94030,2004/9/2,0,9.2,12,15.2,3.2,14.9,49.2,100,74.6,,,,
94030,2004/9/3,0,9.45,10.7,14.8,4.1,12.8,48.1,99,73.55,,,,
94030,2004/9/4,0,8.7,11,14.2,3.2,14,49.4,100,74.7,,,,
94030,2004/9/5,0,8.75,12.9,15.2,2.3,13.8,47.5,100,73.75,,,,
94030,2004/9/6,0,9.45,11.7,15.3,3.6,16.2,46.6,100,73.3,,,,
94030,2004/9/7,0,12.15,11.3,17.8,6.5,13.4,47.6,100,73.8,,,,
94030,2004/9/8,0,10.45,4.5,12.7,8.2,2.7,75,100,87.5,,,,
94030,2004/9/9,0,11.15,8.5,15.4,6.9,10.2,62.9,100,81.45,,,,
94030,2004/9/10,0,13.25,11.7,19.1,7.4,12.7,46.2,99.1,72.65,,,,
94030,2004/9/11,0,8.85,6.7,12.2,5.5,11.4,43.7,68.7,56.2,,,,
94030,2004/9/12,0.8,7.25,11.3,12.9,1.6,12.4,39,84.6,61.8,,,,
94030,2004/9/13,0,11.1,9,15.6,6.6,11.4,55.9,100,77.95,,,,
94030,2004/9/14,0,12.75,6.9,16.2,9.3,9.9,50.5,79.4,64.95,,,,
94030,2004/9/15,2.6,7.5,5,10,5,13.1,52.2,73.4,62.8,,,,
94030,2004/9/16,0.4,9.5,10.8,14.9,4.1,11.7,44.3,91.6,67.95,,,,
94030,2004/9/17,0,12.95,7.3,16.6,9.3,15.2,51.9,83.7,67.8,,,,
94030,2004/9/18,0,12.05,8.3,16.2,7.9,13,50.5,87.3,68.9,,,,
94030,2004/9/19,0,10.3,12.8,16.7,3.9,19.3,48.4,100,74.2,,,,
94030,2004/9/20,0,13.1,15.4,20.8,5.4,19.8,40.3,100,70.15,,,,
94030,2004/9/21,0,12.25,6.9,15.7,8.8,18.7,57.2,90.1,73.65,,,,
94030,2004/9/22,2,10.75,4.7,13.1,8.4,1,83.6,100,91.8,,,,
94030,2004/9/23,16.2,10.85,7.5,14.6,7.1,12.6,48.2,79.4,63.8,,,,
94030,2004/9/24,0,12.4,10.6,17.7,7.1,14.8,47.9,96.2,72.05,,,,
94030,2004/9/25,0,14.45,9.9,19.4,9.5,17.2,44,83.4,63.7,,,,
94030,2004/9/26,0,12.45,4.9,14.9,10,7.6,57.9,79.9,68.9,,,,
94030,2004/9/27,2,11.3,6.4,14.5,8.1,12.8,53.9,82.5,68.2,,,,
94030,2004/9/28,0,10.5,13.8,17.4,3.6,21,39.3,98.7,69,,,,
94030,2004/9/29,0,11.55,6.1,14.6,8.5,14.2,54.2,81.1,67.65,,,,
94030,2004/9/30,0,9.2,7.4,12.9,5.5,12.6,49.8,82,65.9,,,,
94030,2004/10/1,1.5,10.95,7.5,14.7,7.2,13.3,54.4,89.7,72.05,,,,
94030,2004/10/2,0,12.8,12.6,19.1,6.5,14.6,39.4,89.9,64.65,,,,
94030,2004/10/3,1.3,11.6,9.2,16.2,7,8.9,38.6,70.9,54.75,,,,
94030,2004/10/4,3,10.4,9.4,15.1,5.7,17.2,37.9,71,54.45,,,,
94030,2004/10/5,0.1,11.7,6.6,15,8.4,10.3,58.1,89.9,74,,,,
94030,2004/10/6,0.5,11.45,9.1,16,6.9,20.5,53.4,97.6,75.5,,,,
94030,2004/10/7,0,13.9,11.8,19.8,8,9,33.8,72.8,53.3,,,,
94030,2004/10/8,0.7,12.35,7.9,16.3,8.4,15.5,47,79,63,,,,
94030,2004/10/9,0,12.5,11.6,18.3,6.7,19.6,47.1,100,73.55,,,,
94030,2004/10/10,0,13.2,16.6,21.5,4.9,22,35.1,100,67.55,,,,
94030,2004/10/11,0,14.75,12.3,20.9,8.6,15.1,48.6,100,74.3,,,,
94030,2004/10/12,0,19.1,18,28.1,10.1,23.4,24.7,76.1,50.4,,,,
94030,2004/10/13,0,15.2,8,19.2,11.2,21.1,40,67,53.5,,,,
94030,2004/10/14,0.9,10.05,5.7,12.9,7.2,19.1,53.8,78.8,66.3,,,,
94030,2004/10/15,2,7.5,9.4,12.2,2.8,13,52.1,99.1,75.6,,,,
94030,2004/10/16,1.9,6.95,8.9,11.4,2.5,20.7,47.5,87.6,67.55,,,,
94030,2004/10/17,0,9.3,12.8,15.7,2.9,23.6,41,97.1,69.05,,,,
94030,2004/10/18,0,11.3,13.4,18,4.6,20.3,39.8,96.7,68.25,,,,
94030,2004/10/19,0,13.25,10.3,18.4,8.1,24.5,48.7,95.4,72.05,,,,
94030,2004/10/20,0,13.75,11.7,19.6,7.9,22.8,47.8,100,73.9,,,,
94030,2004/10/21,0,16.1,14.4,23.3,8.9,26.4,37.1,93,65.05,,,,
94030,2004/10/22,0,15.65,12.1,21.7,9.6,26.2,47,100,73.5,,,,
94030,2004/10/23,0,15.45,7.7,19.3,11.6,17,58.5,96,77.25,,,,
94030,2004/10/24,1.2,11.9,9.4,16.6,7.2,19.2,47.7,88.7,68.2,,,,
94030,2004/10/25,0,14,12.2,20.1,7.9,22.2,42.1,93,67.55,,,,
94030,2004/10/26,0,12.75,9.3,17.4,8.1,9.5,45.8,84.3,65.05,,,,
94030,2004/10/27,8.6,9.4,1,9.9,8.9,4.1,87,93,90,,,,
94030,2004/10/28,3,10.2,5.8,13.1,7.3,18.8,46.5,68.5,57.5,,,,
94030,2004/10/29,0,10.15,15.1,17.7,2.6,22,38.5,100,69.25,,,,
94030,2004/10/30,0,11.8,11.6,17.6,6,26.5,47.7,100,73.85,,,,
94030,2004/10/31,0,16.25,17.7,25.1,7.4,28.6,31.7,98.2,64.95,,,,
94030,2004/11/1,0,19,11.2,24.6,13.4,25.4,37.2,74.9,56.05,,,,
94030,2004/11/2,0,14.35,8.1,18.4,10.3,8.3,52,87.9,69.95,,,,
94030,2004/11/3,20.5,11.5,5.6,14.3,8.7,17.1,51.6,74.7,63.15,,,,
94030,2004/11/4,0,11.1,11.6,16.9,5.3,19.3,45.7,98.9,72.3,,,,
94030,2004/11/5,3.1,12.6,4.8,15,10.2,1.8,78,100,89,,,,
94030,2004/11/6,20.3,12.55,3.3,14.2,10.9,4.2,66.1,82.1,74.1,,,,
94030,2004/11/7,0.7,10.85,4.9,13.3,8.4,13.6,59.6,82.6,71.1,,,,
94030,2004/11/8,0,11.1,5.2,13.7,8.5,16.9,49.8,70.3,60.05,,,,
94030,2004/11/9,0,12.7,8.2,16.8,8.6,25.8,49.7,85.1,67.4,,,,
94030,2004/11/10,0,13.75,12.7,20.1,7.4,26.4,47.2,100,73.6,,,,
94030,2004/11/11,0,15.1,10.4,20.3,9.9,8.4,50.4,98.5,74.45,,,,
94030,2004/11/12,0.4,17.35,12.9,23.8,10.9,27.1,37.3,84.4,60.85,,,,
94030,2004/11/13,3.2,13.6,7.4,17.3,9.9,22.6,40.5,65.6,53.05,,,,
94030,2004/11/14,0.3,13.65,10.9,19.1,8.2,14.1,38.9,79.1,59,,,,
94030,2004/11/15,3.2,9.95,8.1,14,5.9,29.3,45.7,78.7,62.2,,,,
94030,2004/11/16,0.8,12.5,9.6,17.3,7.7,22.2,40.5,76.2,58.35,,,,
94030,2004/11/17,0,17.25,13.7,24.1,10.4,18.2,32.7,77.8,55.25,,,,
94030,2004/11/18,0,22.4,17.6,31.2,13.6,22.2,22.4,65.5,43.95,,,,
94030,2004/11/19,0,13.45,6.9,16.9,10,22.6,40,62.8,51.4,,,,
94030,2004/11/20,0.1,14,10.4,19.2,8.8,28.5,35.1,68.9,52,,,,
94030,2004/11/21,0,13.15,11.1,18.7,7.6,13.9,40.4,83.4,61.9,,,,
94030,2004/11/22,0,12.35,8.9,16.8,7.9,30,34,61,47.5,,,,
94030,2004/11/23,0,14.7,8.8,19.1,10.3,24,40.7,71.9,56.3,,,,
94030,2004/11/24,0,13.65,12.7,20,7.3,32.3,44.1,100,72.05,,,,
94030,2004/11/25,0,14,5.8,16.9,11.1,31.7,60.3,87.8,74.05,,,,
94030,2004/11/26,0,17.9,15.6,25.7,10.1,32.6,39.7,100,69.85,,,,
94030,2004/11/27,0,21.65,18.9,31.1,12.2,19,26.1,83.1,54.6,,,,
94030,2004/11/28,0,17.65,8.9,22.1,13.2,24.8,33.8,59.4,46.6,,,,
94030,2004/11/29,0,15.1,13,21.6,8.6,26.2,31.4,72.5,51.95,,,,
94030,2004/11/30,0,16.95,8.1,21,12.9,13.7,53.5,89.4,71.45,,,,
94030,2004/12/1,0.5,14.65,6.1,17.7,11.6,21.4,54.8,81.3,68.05,,,,
94030,2004/12/2,1.8,12,8,16,8,21.3,40.2,68.1,54.15,,,,
94030,2004/12/3,0,12.55,8.5,16.8,8.3,25.2,49.2,85.9,67.55,,,,
94030,2004/12/4,0,17.85,14.9,25.3,10.4,30,31,79.3,55.15,,,,
94030,2004/12/5,0,14.7,7.4,18.4,11,29.6,58.6,94.5,76.55,,,,
94030,2004/12/6,0,16.1,11,21.6,10.6,29.4,46.1,93.2,69.65,,,,
94030,2004/12/7,0,15.25,8.3,19.4,11.1,18.6,56,95.4,75.7,,,,
94030,2004/12/8,0,16.05,6.1,19.1,13,27.3,51.6,76.2,63.9,,,,
94030,2004/12/9,0,18.4,11.6,24.2,12.6,30.4,39.7,82.3,61,,,,
94030,2004/12/10,0,16.05,10.9,21.5,10.6,31.9,56.6,100,78.3,,,,
94030,2004/12/11,0,18.2,6.8,21.6,14.8,16,61.3,93.9,77.6,,,,
94030,2004/12/12,0,20.1,12.4,26.3,13.9,22.4,46.2,99.5,72.85,,,,
94030,2004/12/13,1.7,16,4,18,14,11.1,72.7,93.9,83.3,,,,
94030,2004/12/14,1.1,15.15,6.1,18.2,12.1,14.1,62.7,92.9,77.8,,,,
94030,2004/12/15,3.9,14.95,11.3,20.6,9.3,23.7,35.9,74.3,55.1,,,,
94030,2004/12/16,0,16.45,9.5,21.2,11.7,21.7,37.4,68.4,52.9,,,,
94030,2004/12/17,0,16.4,8.2,20.5,12.3,30.7,45.2,76.2,60.7,,,,
94030,2004/12/18,0,22.25,18.9,31.7,12.8,20.1,29.7,94.1,61.9,,,,
94030,2004/12/19,3.3,17.7,3.2,19.3,16.1,19.8,68.8,84.2,76.5,,,,
94030,2004/12/20,1.3,13.3,11.4,19,7.6,25.9,36,75.7,55.85,,,,
94030,2004/12/21,0,17.45,10.3,22.6,12.3,27.4,38.3,73.5,55.9,,,,
94030,2004/12/22,0,16.2,7.6,20,12.4,30.7,44.5,72.3,58.4,,,,
94030,2004/12/23,0,18.6,12.6,24.9,12.3,33.9,38.1,83.9,61,,,,
94030,2004/12/24,0,18.5,4,20.5,16.5,18.1,62.2,80,71.1,,,,
94030,2004/12/25,0,14.6,11.2,20.2,9,26.8,36.3,75,55.65,,,,
94030,2004/12/26,0,13.25,17.3,21.9,4.6,30.6,30.1,93.2,61.65,,,,
94030,2004/12/27,0,12.8,6.2,15.9,9.7,20.4,37.7,56.5,47.1,,,,
94030,2004/12/28,2.2,10.7,7,14.2,7.2,12.1,44.5,70.9,57.7,,,,
94030,2004/12/29,3.3,13.5,8.4,17.7,9.3,30.8,56.3,97.4,76.85,,,,
94030,2004/12/30,0.2,14.45,16.1,22.5,6.4,33.3,36,100,68,,,,
94030,2004/12/31,0,18.5,16.6,26.8,10.2,30.6,35.2,99.7,67.45,,,,
94030,2005/1/1,0,17.45,8.1,21.5,13.4,28.9,37.1,61.8,49.45,,,,
94030,2005/1/2,0,13.6,6.6,16.9,10.3,17.3,42.1,64.7,53.4,,,,
94030,2005/1/3,0,14.55,8.1,18.6,10.5,30.9,41.1,69.4,55.25,,,,
94030,2005/1/4,0,14.65,6.9,18.1,11.2,6.9,52,81.2,66.6,,,,
94030,2005/1/5,10,14.65,5.5,17.4,11.9,11.7,71,100,85.5,,,,
94030,2005/1/6,1.2,13.3,4.4,15.5,11.1,11.8,50.6,67.4,59,,,,
94030,2005/1/7,4.6,13.1,5.2,15.7,10.5,10.3,64.5,90.6,77.55,,,,
94030,2005/1/8,2.2,13.2,6.4,16.4,10,26.5,58.5,88.8,73.65,,,,
94030,2005/1/9,0,14.85,6.9,18.3,11.4,19.1,47.6,74.2,60.9,,,,
94030,2005/1/10,0,16.9,8,20.9,12.9,24.5,41.7,69.3,55.5,,,,
94030,2005/1/11,0,21.55,18.5,30.8,12.3,28.1,25,77.6,51.3,,,,
94030,2005/1/12,0,18.9,6.4,22.1,15.7,25.3,31.2,46.6,38.9,,,,
94030,2005/1/13,0,21.65,13.5,28.4,14.9,32.1,27.9,63.8,45.85,,,,
94030,2005/1/14,0,21,7.4,24.7,17.3,31.4,40.8,64.3,52.55,,,,
94030,2005/1/15,0,18.6,14,25.6,11.6,31,26.2,63,44.6,,,,
94030,2005/1/16,0,14.65,7.9,18.6,10.7,24.1,35.5,59.1,47.3,,,,
94030,2005/1/17,1.3,15.65,11.9,21.6,9.7,24.4,37.2,79.8,58.5,,,,
94030,2005/1/18,0,13.85,13.9,20.8,6.9,32.9,36.2,89.5,62.85,,,,
94030,2005/1/19,0,20.15,18.9,29.6,10.7,22,29.4,94.9,62.15,,,,
94030,2005/1/20,0,13.5,4,15.5,11.5,5.9,68.2,88.5,78.35,,,,
94030,2005/1/21,0,16,9.2,20.6,11.4,28.1,54.8,98.7,76.75,,,,
94030,2005/1/22,0,16.4,9,20.9,11.9,19.5,37.2,66.1,51.65,,,,
94030,2005/1/23,0,17.65,16.7,26,9.3,31.5,30.6,88,59.3,,,,
94030,2005/1/24,0,17.05,13.5,23.8,10.3,32.7,38.3,90.3,64.3,,,,
94030,2005/1/25,0,21.75,19.1,31.3,12.2,32.4,30.9,99.3,65.1,,,,
94030,2005/1/26,0,27.5,17.8,36.4,18.6,26.2,25.5,72.4,48.95,,,,
94030,2005/1/27,5.2,15.8,3.2,17.4,14.2,3.5,76,93.3,84.65,,,,
94030,2005/1/28,0,21.25,14.1,28.3,14.2,23.2,42.9,100,71.45,,,,
94030,2005/1/29,2.2,18.8,5.2,21.4,16.2,13.9,69.5,96.2,82.85,,,,
94030,2005/1/30,0.2,18.55,14.7,25.9,11.2,27.6,29.9,75.2,52.55,,,,
94030,2005/1/31,0,21.5,15.2,29.1,13.9,30.3,26.3,66.8,46.55,,,,
94030,2005/2/1,0,23.75,17.7,32.6,14.9,24.9,27,78.5,52.75,,,,
94030,2005/2/2,13,12.65,5.7,15.5,9.8,8.3,64.8,94.2,79.5,,,,
94030,2005/2/3,3,14.7,8.2,18.8,10.6,5.9,66.4,100,83.2,,,,
94030,2005/2/4,55.4,17.9,11,23.4,12.4,22.7,54.6,100,77.3,,,,
94030,2005/2/5,5,14.35,2.7,15.7,13,4.4,84.1,100,92.05,,,,
94030,2005/2/6,8.6,16.8,6.6,20.1,13.5,24.4,44.7,67.9,56.3,,,,
94030,2005/2/7,0,15.95,18.3,25.1,6.8,27.6,28.3,91.1,59.7,,,,
94030,2005/2/8,0,15.35,8.3,19.5,11.2,16.9,37.5,63.9,50.7,,,,
94030,2005/2/9,0,14.6,11,20.1,9.1,26.2,34.4,70.1,52.25,,,,
94030,2005/2/10,0,14.75,7.5,18.5,11,22.9,42.8,69.4,56.1,,,,
94030,2005/2/11,0.4,16.1,9,20.6,11.6,15.6,51.1,90.8,70.95,,,,
94030,2005/2/12,0.8,14.6,6.8,18,11.2,19.6,45.1,70,57.55,,,,
94030,2005/2/13,2.3,12.65,10.1,17.7,7.6,27.6,42,81.5,61.75,,,,
94030,2005/2/14,0,18.4,20.4,28.6,8.2,21.1,27.1,97.5,62.3,,,,
94030,2005/2/15,4.6,15,7.8,18.9,11.1,20.9,40.8,67.4,54.1,,,,
94030,2005/2/16,0.6,12.9,5.6,15.7,10.1,19.4,47.7,68.8,58.25,,,,
94030,2005/2/17,0.6,14.5,10,19.5,9.5,21.6,39.7,75.8,57.75,,,,
94030,2005/2/18,0,17.25,10.1,22.3,12.2,4.1,40.5,76.8,58.65,,,,
94030,2005/2/19,0,19.5,10,24.5,14.5,27.6,37.4,69.7,53.55,,,,
94030,2005/2/20,0,16.4,9.6,21.2,11.6,22.3,53.2,98.2,75.7,,,,
94030,2005/2/21,0,17.3,10.8,22.7,11.9,25.8,55.8,100,77.9,,,,
94030,2005/2/22,0,17,12,23,11,25.8,53.4,100,76.7,,,,
94030,2005/2/23,0,18.4,10.2,23.5,13.3,23.9,54.2,100,77.1,,,,
94030,2005/2/24,0,21.75,12.3,27.9,15.6,20.4,46,97.7,71.85,,,,
94030,2005/2/25,0,17.85,5.3,20.5,15.2,18.2,58.9,82.3,70.6,,,,
94030,2005/2/26,0,15.95,10.5,21.2,10.7,19.9,41.7,81.7,61.7,,,,
94030,2005/2/27,0,12.7,9.4,17.4,8,26.4,41.8,77.4,59.6,,,,
94030,2005/2/28,0,19.05,17.9,28,10.1,17.3,28.8,88.2,58.5,,,,
94030,2005/3/1,0,16.5,5.4,19.2,13.8,6.9,65.7,92.6,79.15,,,,
94030,2005/3/2,2,15.1,8.2,19.2,11,22.8,30.1,51.1,40.6,,,,
94030,2005/3/3,0,17.1,15.6,24.9,9.3,24.9,31.4,84.6,58,,,,
94030,2005/3/4,0,15.4,5.2,18,12.8,10.7,58.2,81.2,69.7,,,,
94030,2005/3/5,1,11.35,2.9,12.8,9.9,10,76.5,92.7,84.6,,,,
94030,2005/3/6,2.8,12.8,9.8,17.7,7.9,15.5,38,72.3,55.15,,,,
94030,2005/3/7,0,15.2,6.8,18.6,11.8,16.2,49.5,76.6,63.05,,,,
94030,2005/3/8,0,14.05,7.9,18,10.1,9.5,46.5,77.7,62.1,,,,
94030,2005/3/9,0,16.25,9.1,20.8,11.7,13.5,44,78.6,61.3,,,,
94030,2005/3/10,0,15.05,11.1,20.6,9.5,23.5,44.9,91.9,68.4,,,,
94030,2005/3/11,0,14.9,11,20.4,9.4,21.1,51.8,100,75.9,,,,
94030,2005/3/12,0,17.55,13.5,24.3,10.8,13.8,44.5,100,72.25,,,,
94030,2005/3/13,0,21.15,14.3,28.3,14,22.1,41.1,98.9,70,,,,
94030,2005/3/14,0,18.2,8.4,22.4,14,20.3,59.5,100,79.75,,,,
94030,2005/3/15,0,17.4,6.2,20.5,14.3,7.5,65.5,97,81.25,,,,
94030,2005/3/16,1.6,11,8.8,15.4,6.6,14,50.3,90.3,70.3,,,,
94030,2005/3/17,0,10.25,10.1,15.3,5.2,13.8,48.9,96.1,72.5,,,,
94030,2005/3/18,1.2,11.8,6.8,15.2,8.4,8.6,63.7,99.9,81.8,,,,
94030,2005/3/19,0,12.9,13.8,19.8,6,17.2,43.3,100,71.65,,,,
94030,2005/3/20,0,14.05,10.7,19.4,8.7,11.8,52.4,100,76.2,,,,
94030,2005/3/21,0,14.9,7.2,18.5,11.3,10.4,66.7,100,83.35,,,,
94030,2005/3/22,0,13.75,12.3,19.9,7.6,20.7,48.7,100,74.35,,,,
94030,2005/3/23,0,14.8,6,17.8,11.8,12.5,62.3,91.8,77.05,,,,
94030,2005/3/24,0.8,13.45,4.3,15.6,11.3,6.1,67.8,89.7,78.75,,,,
94030,2005/3/25,3.4,10,6.4,13.2,6.8,11.1,56.7,87.1,71.9,,,,
94030,2005/3/26,0.8,9.25,13.5,16,2.5,15.1,40.2,99.9,70.05,,,,
94030,2005/3/27,0.6,11.6,11.4,17.3,5.9,10.3,45.6,97,71.3,,,,
94030,2005/3/28,0.4,13.35,4.3,15.5,11.2,12.2,51.7,68.5,60.1,,,,
94030,2005/3/29,0,12.55,10.1,17.6,7.5,18.3,46.2,89.8,68,,,,
94030,2005/3/30,0,15.25,16.3,23.4,7.1,18.7,36.8,100,68.4,,,,
94030,2005/3/31,0,17.8,15.2,25.4,10.2,17.6,30.8,80.4,55.6,,,,
94030,2005/4/1,0,22.8,14.2,29.9,15.7,11.9,28.2,66.8,47.5,,,,
94030,2005/4/2,0,20.7,17.2,29.3,12.1,12.6,34.4,99.2,66.8,,,,
94030,2005/4/3,4.8,17.95,6.3,21.1,14.8,1,64.4,95.7,80.05,,,,
94030,2005/4/4,4.2,13.2,9.6,18,8.4,14.7,38.8,72.6,55.7,,,,
94030,2005/4/5,0,13.25,14.3,20.4,6.1,16.8,40.5,100,70.25,,,,
94030,2005/4/6,0,12.75,8.5,17,8.5,5.9,49.6,86.6,68.1,,,,
94030,2005/4/7,1.8,9.25,9.1,13.8,4.7,14.5,48.8,90.2,69.5,,,,
94030,2005/4/8,0,12,12.2,18.1,5.9,2.6,54.9,100,77.45,,,,
94030,2005/4/9,4,17.85,14.3,25,10.7,11.1,47.7,100,73.85,,,,
