station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,metadata,
40458,2011/6/29,0,16.55,6.1,19.6,13.5,7.6,67.5,99.6,83.55,,
40458,2011/6/30,9.4,15.65,8.5,19.9,11.4,12.1,61.6,100,80.8,,
40458,2011/7/1,2.2,15.65,9.7,20.5,10.8,11.2,55.6,100,77.8,,
40458,2011/7/2,0.8,15.6,10.4,20.8,10.4,12.8,55.8,100,77.9,,
40458,2011/7/3,0,16.15,8.9,20.6,11.7,7.6,57.3,100,78.65,,
40458,2011/7/4,0,16.35,11.9,22.3,10.4,13,53.1,100,76.55,,
40458,2011/7/5,0,16.45,11.5,22.2,10.7,13.2,51.2,100,75.6,,
40458,2011/7/6,0,14.9,12.8,21.3,8.5,13.6,34,77.5,55.75,,
40458,2011/7/7,0,14.35,13.1,20.9,7.8,13.4,32.8,76.6,54.7,,
40458,2011/7/8,0,13.05,14.3,20.2,5.9,13.7,36.8,93.7,65.25,,
40458,2011/7/9,0,12.35,16.5,20.6,4.1,14.2,27.2,80.6,53.9,,
40458,2011/7/10,0,12,15,19.5,4.5,14.2,28.7,77.2,52.95,,
40458,2011/7/11,0,14,14.8,21.4,6.6,14.1,28.3,73.9,51.1,,
40458,2011/7/12,0,12.5,16.4,20.7,4.3,13.9,34.8,100,67.4,,
40458,2011/7/13,0,13,18,22,4,13,34.8,100,67.4,,
40458,2011/7/14,0,15.5,14.8,22.9,8.1,13.4,32.2,83.4,57.8,,
40458,2011/7/15,26,15.9,6.4,19.1,12.7,7.4,47.5,71.5,59.5,,
40458,2011/7/16,12,14.45,4.5,16.7,12.2,6.3,72.6,97.2,84.9,,
40458,2011/7/17,1.4,16.25,8.5,20.5,12,9.6,58.1,99.9,79,,
40458,2011/7/18,0,16.1,13.4,22.8,9.4,13.9,49,100,74.5,,
40458,2011/7/19,0,14.4,10.6,19.7,9.1,14.6,49.3,97.8,73.55,,
40458,2011/7/20,0,13.2,11.2,18.8,7.6,13.4,41.5,86.3,63.9,,
40458,2011/7/21,0,16.4,12.6,22.7,10.1,14.3,39.9,89,64.45,,
40458,2011/7/22,0,16.2,12.4,22.4,10,14.1,39.5,87.2,63.35,,
40458,2011/7/23,0,15.1,11.8,21,9.2,13.5,41.8,89.4,65.6,,
40458,2011/7/24,0,13.6,13.4,20.3,6.9,13.9,41.6,99.6,70.6,,
40458,2011/7/25,0,14.25,14.3,21.4,7.1,15,40,100,70,,
40458,2011/7/26,0,14.1,17.4,22.8,5.4,14,36.8,100,68.4,,
40458,2011/7/27,0,13.95,14.9,21.4,6.5,15,40,100,70,,
40458,2011/7/28,0,13.4,14.8,20.8,6,14.4,39.5,100,69.75,,
40458,2011/7/29,0,14.95,12.1,21,8.9,13.7,50.3,100,75.15,,
40458,2011/7/30,0,15.3,10.4,20.5,10.1,14.2,48.5,94.7,71.6,,
40458,2011/7/31,0,15.15,11.9,21.1,9.2,14.1,46.4,99.8,73.1,,
40458,2011/8/1,0,15.15,13.1,21.7,8.6,15.4,48.9,100,74.45,,
40458,2011/8/2,0,14.95,13.3,21.6,8.3,15.8,51.2,100,75.6,,
40458,2011/8/3,0,15.25,13.5,22,8.5,15,52.2,100,76.1,,
40458,2011/8/4,0,15.5,12.6,21.8,9.2,14.5,51.7,100,75.85,,
40458,2011/8/5,0,15.35,11.7,21.2,9.5,11.7,54,100,77,,
40458,2011/8/6,0,15.95,14.5,23.2,8.7,13.8,47.8,100,73.9,,
40458,2011/8/7,0,18.15,11.5,23.9,12.4,13.9,49.2,100,74.6,,
40458,2011/8/8,0,18.55,9.9,23.5,13.6,14.9,49.8,92.5,71.15,,
40458,2011/8/9,0,13.95,15.3,21.6,6.3,15.9,31.4,84.9,58.15,,
40458,2011/8/10,0,14.4,15.6,22.2,6.6,16.5,31.4,86.2,58.8,,
40458,2011/8/11,0,13.9,12.4,20.1,7.7,12,41.7,93.3,67.5,,
40458,2011/8/12,0,14.55,14.7,21.9,7.2,16.2,36.9,95.6,66.25,,
40458,2011/8/13,0,14.85,13.5,21.6,8.1,14.4,45.8,100,72.9,,
40458,2011/8/14,0,15.9,11.6,21.7,10.1,10.4,51.6,100,75.8,,
40458,2011/8/15,0,15.2,13.2,21.8,8.6,15.4,50.2,100,75.1,,
40458,2011/8/16,0,16.15,11.9,22.1,10.2,15.4,49.6,100,74.8,,
40458,2011/8/17,0,15.9,9.8,20.8,11,8,58.2,100,79.1,,
40458,2011/8/18,0.4,16.85,8.9,21.3,12.4,11.2,62.8,100,81.4,,
40458,2011/8/19,0,12.9,16.2,21,4.8,18.4,35,100,67.5,,
40458,2011/8/20,0,14.45,13.1,21,7.9,12.8,41.8,97.7,69.75,,
40458,2011/8/21,9.8,16.3,9.6,21.1,11.5,13,55.6,100,77.8,,
40458,2011/8/22,12.2,16.1,8.2,20.2,12,12.6,62.1,100,81.05,,
40458,2011/8/23,13.4,17.65,6.9,21.1,14.2,9.9,71.2,100,85.6,,
40458,2011/8/24,6.4,17.15,7.9,21.1,13.2,13.6,58,95.6,76.8,,
40458,2011/8/25,0,17.3,9.6,22.1,12.5,12.5,55.3,100,77.65,,
40458,2011/8/26,0,17.1,10.8,22.5,11.7,11.9,62.8,100,81.4,,
40458,2011/8/27,2,17.8,3.6,19.6,16,6.1,83.8,100,91.9,,
40458,2011/8/28,20.4,19.3,9.2,23.9,14.7,17.5,55,97.5,76.25,,
40458,2011/8/29,10,18.45,11.7,24.3,12.6,19,56,100,78,,
40458,2011/8/30,0.2,17.85,8.3,22,13.7,8.5,62.4,100,81.2,,
40458,2011/8/31,9.4,17.1,11.2,22.7,11.5,18.8,56.9,100,78.45,,
40458,2011/9/1,0,17.4,11.8,23.3,11.5,17.4,55.2,100,77.6,,
40458,2011/9/2,0.2,16.65,11.7,22.5,10.8,18.2,55.4,100,77.7,,
40458,2011/9/3,0,16.45,10.3,21.6,11.3,17.4,48.5,93.4,70.95,,
40458,2011/9/4,0,16.65,9.5,21.4,11.9,15.8,49.9,91.2,70.55,,
40458,2011/9/5,1.2,17.25,9.3,21.9,12.6,17.4,61.7,100,80.85,,
40458,2011/9/6,0,16.7,11.6,22.5,10.9,16.2,54,100,77,,
40458,2011/9/7,0,17.7,12.8,24.1,11.3,18.6,56,100,78,,
40458,2011/9/8,0,17.95,13.3,24.6,11.3,19.4,51.7,100,75.85,,
40458,2011/9/9,0,17.85,8.3,22,13.7,5.6,62.8,100,81.4,,
40458,2011/9/10,8.4,14.3,10.4,19.5,9.1,21.4,34.9,68.4,51.65,,
40458,2011/9/11,0,15.3,16.2,23.4,7.2,21.7,27.8,78.8,53.3,,
40458,2011/9/12,0,14.35,13.5,21.1,7.6,15.7,37.2,89.1,63.15,,
40458,2011/9/13,0,15.9,12,21.9,9.9,18.4,48.7,100,74.35,,
40458,2011/9/14,0,16.55,16.5,24.8,8.3,21.7,41.2,100,70.6,,
40458,2011/9/15,0,17.55,17.7,26.4,8.7,22.3,33.1,100,66.55,,
40458,2011/9/16,0,18.15,20.3,28.3,8,22.3,27.6,98.9,63.25,,
40458,2011/9/17,0,20.6,18.8,30,11.2,22,26.2,83.5,54.85,,
40458,2011/9/18,0,22,18.4,31.2,12.8,21.6,28.6,88,58.3,,
40458,2011/9/19,0,20.5,14.6,27.8,13.2,21.6,35.6,87.7,61.65,,
40458,2011/9/20,0,18.9,13,25.4,12.4,22,46.9,100,73.45,,
40458,2011/9/21,0,19.2,9.8,24.1,14.3,21.8,53,97.6,75.3,,
40458,2011/9/22,0,18.7,9.4,23.4,14,21.7,51.4,92.6,72,,
40458,2011/9/23,0,17.8,14.4,25,10.6,22.7,45.8,100,72.9,,
40458,2011/9/24,0,19.9,11.6,25.7,14.1,20.3,52.4,100,76.2,,
40458,2011/9/25,0.2,21.2,7.8,25.1,17.3,21.4,52.1,84.1,68.1,,
40458,2011/9/26,0,17.65,11.5,23.4,11.9,15,48.7,100,74.35,,
40458,2011/9/27,0,16.75,11.9,22.7,10.8,19.9,49.3,100,74.65,,
40458,2011/9/28,0,16.85,10.7,22.2,11.5,15.3,53.5,100,76.75,,
40458,2011/9/29,0,18.85,4.9,21.3,16.4,6.6,61.2,83.2,72.2,,
40458,2011/9/30,3.2,18.8,15.4,26.5,11.1,25.2,24.8,65.1,44.95,,
40458,2011/10/1,0,19.4,16.6,27.7,11.1,20.8,37.2,100,68.6,,
40458,2011/10/2,0,16.2,12.6,22.5,9.9,24.5,29.7,66.5,48.1,,
40458,2011/10/3,0,17.15,9.7,22,12.3,17,43.5,80.4,61.95,,
40458,2011/10/4,0,16,14.8,23.4,8.6,25.3,37.5,96.7,67.1,,
40458,2011/10/5,0,15.5,12,21.5,9.5,19,52.7,100,76.35,,
40458,2011/10/6,3.2,16.45,8.5,20.7,12.2,2.8,70.1,100,85.05,,
40458,2011/10/7,4.4,20.3,11,25.8,14.8,17,53.9,100,76.95,,
40458,2011/10/8,18.4,19.75,8.9,24.2,15.3,8.3,56.3,97.8,77.05,,
40458,2011/10/9,8.2,20.3,16.2,28.4,12.2,24.3,41.4,100,70.7,,
40458,2011/10/10,0,19.85,10.7,25.2,14.5,14.3,45.9,89.1,67.5,,
40458,2011/10/11,0,19.55,14.9,27,12.1,25.1,48,100,74,,
40458,2011/10/12,0,20.8,11,26.3,15.3,20.6,55.8,100,77.9,,
40458,2011/10/13,0,21.65,9.1,26.2,17.1,13.7,66.8,100,83.4,,
40458,2011/10/14,21.6,21.35,8.9,25.8,16.9,18.1,67.8,100,83.9,,
40458,2011/10/15,15.6,22.45,7.1,26,18.9,17.9,64.9,99.9,82.4,,
40458,2011/10/16,3.8,21.45,12.7,27.8,15.1,26.3,53,100,76.5,,
40458,2011/10/17,0,20.5,3.2,22.1,18.9,6.4,69.6,84.8,77.2,,
40458,2011/10/18,1.6,20,6.2,23.1,16.9,22.4,38.9,57.2,48.05,,
40458,2011/10/19,0,18.8,7.4,22.5,15.1,18.1,57.3,91,74.15,,
40458,2011/10/20,0.2,18.95,9.7,23.8,14.1,17.1,48.2,88.3,68.25,,
40458,2011/10/21,0,20.1,10.2,25.2,15,22.5,52.7,99.2,75.95,,
40458,2011/10/22,0,20,9.4,24.7,15.3,17.9,56.9,100,78.45,,
40458,2011/10/23,0,19.85,9.9,24.8,14.9,22.8,55.6,100,77.8,,
40458,2011/10/24,0,19.6,12,25.6,13.6,25.9,53.3,100,76.65,,
40458,2011/10/25,0,21.35,11.9,27.3,15.4,27.7,50.7,100,75.35,,
40458,2011/10/26,0,23.3,7.2,26.9,19.7,14.2,62.4,96.3,79.35,,
40458,2011/10/27,5.4,20.8,8.6,25.1,16.5,15.3,65.6,100,82.8,,
40458,2011/10/28,0,21.7,6.2,24.8,18.6,14.7,60.1,87.8,73.95,,
40458,2011/10/29,0,22.05,7.1,25.6,18.5,15.9,57.6,88.8,73.2,,
40458,2011/10/30,0,22.75,8.7,27.1,18.4,15.3,58.3,98.8,78.55,,
40458,2011/10/31,18.6,22.15,4.7,24.5,19.8,16.1,68.3,91,79.65,,
40458,2011/11/1,0,20.2,7.2,23.8,16.6,21.7,56,87.4,71.7,,
40458,2011/11/2,0,22.35,10.5,27.6,17.1,26.3,50.4,95.4,72.9,,
40458,2011/11/3,0,21.65,11.3,27.3,16,29.7,54.9,100,77.45,,
40458,2011/11/4,0,23.3,5.8,26.2,20.4,25.1,54.7,77.6,66.15,,
40458,2011/11/5,0,21.8,7,25.3,18.3,18.3,54.9,84.2,69.55,,
40458,2011/11/6,0,21.15,10.3,26.3,16,28,47.9,90.3,69.1,,
40458,2011/11/7,0,21.15,10.3,26.3,16,29.2,49.4,93,71.2,,
40458,2011/11/8,0,21.9,10,26.9,16.9,29.5,50.2,92.5,71.35,,
40458,2011/11/9,0,22.7,10.6,28,17.4,29.9,49.5,94.1,71.8,,
40458,2011/11/10,0,23.8,11.8,29.7,17.9,29.7,45.1,91.7,68.4,,
40458,2011/11/11,0,24.95,7.1,28.5,21.4,25.3,61.4,93.8,77.6,,
40458,2011/11/12,0,24.45,8.3,28.6,20.3,27.5,49.1,80.6,64.85,,
40458,2011/11/13,0,23.3,8,27.3,19.3,25.9,54.6,88.5,71.55,,
40458,2011/11/14,0.2,25.3,7.2,28.9,21.7,29.3,49.5,75.9,62.7,,
40458,2011/11/15,0,25.35,12.3,31.5,19.2,30.1,44.8,93.1,68.95,,
40458,2011/11/16,0,25.4,8.4,29.6,21.2,29.9,51.9,85.4,68.65,,
40458,2011/11/17,0,24.45,7.5,28.2,20.7,23.2,54.1,84.8,69.45,,
40458,2011/11/18,0,23.9,7.4,27.6,20.2,21.7,58.2,90.9,74.55,,
40458,2011/11/19,0,23.6,9.4,28.3,18.9,29,51.7,91.2,71.45,,
40458,2011/11/20,0,23.75,10.5,29,18.5,30.3,47.4,89.3,68.35,,
40458,2011/11/21,0,24.8,9.6,29.6,20,30.3,49.2,87.3,68.25,,
40458,2011/11/22,0,24.5,9.4,29.2,19.8,26,51.1,89.7,70.4,,
40458,2011/11/23,0,26.45,8.1,30.5,22.4,19.9,54.1,87.2,70.65,,
40458,2011/11/24,2.2,22.95,4.7,25.3,20.6,3.4,73.5,97.7,85.6,,
40458,2011/11/25,7.6,24.9,7.8,28.8,21,22,66.9,100,83.45,,
40458,2011/11/26,1.6,25.45,6.9,28.9,22,18.6,54,81.4,67.7,,
40458,2011/11/27,4.8,27.1,12,33.1,21.1,30.2,47.4,96,71.7,,
40458,2011/11/28,0,25.6,9.8,30.5,20.7,30.1,57.7,100,78.85,,
40458,2011/11/29,0,25.35,8.7,29.7,21,29.6,56.4,94.5,75.45,,
40458,2011/11/30,0,24.2,8.8,28.6,19.8,22.5,54.9,93.1,74,,
40458,2011/12/1,0.2,24.65,7.5,28.4,20.9,6.4,60.8,95.1,77.95,,
40458,2011/12/2,4.6,20.3,10,25.3,15.3,20.5,50.2,93.2,71.7,,
40458,2011/12/3,0,20.85,11.5,26.6,15.1,29.4,41.4,84,62.7,,
40458,2011/12/4,0,21.5,11.6,27.3,15.7,22.9,48.5,98.7,73.6,,
40458,2011/12/5,0,21.85,5.9,24.8,18.9,15.1,55.9,80.2,68.05,,
40458,2011/12/6,0,20.2,4.6,22.5,17.9,9.3,54.7,72.7,63.7,,
40458,2011/12/7,3,18.3,2.8,19.7,16.9,2,81.1,96.7,88.9,,
40458,2011/12/8,42.2,20.7,7.4,24.4,17,13.1,69.4,100,84.7,,
40458,2011/12/9,3.4,21.1,11,26.6,15.6,21,53.1,100,76.55,,
40458,2011/12/10,13.4,22.55,7.9,26.5,18.6,8.6,61.8,99.9,80.85,,
40458,2011/12/11,3.6,24.35,11.9,30.3,18.4,16.9,57.7,100,78.85,,
40458,2011/12/12,9.2,26.75,11.1,32.3,21.2,25.6,53.8,100,76.9,,
40458,2011/12/13,0,23.8,10,28.8,18.8,28.3,53,96.8,74.9,,
40458,2011/12/14,0,23.2,8.8,27.6,18.8,23,60.7,100,80.35,,
40458,2011/12/15,5.4,21.75,5.7,24.6,18.9,9.7,67.3,95.3,81.3,,
40458,2011/12/16,0,22.05,6.3,25.2,18.9,15.3,51.5,75.6,63.55,,
40458,2011/12/17,0,21.1,9.6,25.9,16.3,28.3,46.7,84.2,65.45,,
40458,2011/12/18,0,20.35,9.9,25.3,15.4,16.6,52.1,96.1,74.1,,
40458,2011/12/19,0,21.95,9.1,26.5,17.4,24.6,51.4,89.6,70.5,,
40458,2011/12/20,0,23.5,9.6,28.3,18.7,28.8,47.6,84.9,66.25,,
40458,2011/12/21,0,24.45,6.7,27.8,21.1,18.4,57.6,86,71.8,,
40458,2011/12/22,2.4,23.55,8.3,27.7,19.4,24.9,59,97.3,78.15,,
40458,2011/12/23,2.2,23.5,6,26.5,20.5,11.2,61,87.5,74.25,,
40458,2011/12/24,28.8,23.65,6.5,26.9,20.4,19.1,71.7,100,85.85,,
40458,2011/12/25,3.2,23.5,8.2,27.6,19.4,28.5,53.1,87,70.05,,
40458,2011/12/26,0,23.8,12,29.8,17.8,32.4,42,86.4,64.2,,
40458,2011/12/27,0,25.85,10.7,31.2,20.5,16.4,51.7,97.5,74.6,,
40458,2011/12/28,0,22.75,10.1,27.8,17.7,24.7,50.6,93.4,72,,
40458,2011/12/29,0,23.05,8.3,27.2,18.9,20.3,50.5,83.4,66.95,,
40458,2011/12/30,0,23.1,8.6,27.4,18.8,21.2,48.5,81.6,65.05,,
40458,2011/12/31,0,21.65,7.7,25.5,17.8,19.3,59.5,95.2,77.35,,
40458,2012/1/1,2.6,22.15,9.7,27,17.3,31.4,47.1,85.1,66.1,,
40458,2012/1/2,0,22,10.4,27.2,16.8,30.7,47.1,88.9,68,,
40458,2012/1/3,0,22.95,11.1,28.5,17.4,26.5,49.6,97.2,73.4,,
40458,2012/1/4,0,22.1,12,28.1,16.1,32.5,45.5,94.6,70.05,,
40458,2012/1/5,0,24.1,7.6,27.9,20.3,26.5,56.4,89,72.7,,
40458,2012/1/6,0,23.85,12.1,29.9,17.8,26,46.9,97.2,72.05,,
40458,2012/1/7,0.4,24.35,6.5,27.6,21.1,18.6,59.3,87.6,73.45,,
40458,2012/1/8,0,26.25,8.1,30.3,22.2,29,52.1,84.1,68.1,,
40458,2012/1/9,0,27.95,9.9,32.9,23,30.4,47.2,84,65.6,,
40458,2012/1/10,0,27.6,7.6,31.4,23.8,29.7,57.2,89.2,73.2,,
40458,2012/1/11,0,28.1,12.8,34.5,21.7,30.3,39.3,82.9,61.1,,
40458,2012/1/12,0,24.05,6.7,27.4,20.7,30,47.7,71.3,59.5,,
40458,2012/1/13,0,24,7.2,27.6,20.4,23.2,47.4,73.1,60.25,,
40458,2012/1/14,0.4,22.95,8.7,27.3,18.6,17.7,49.9,84.5,67.2,,
40458,2012/1/15,0,23.4,6.2,26.5,20.3,14,58.4,84.8,71.6,,
40458,2012/1/16,25.8,21.85,5.5,24.6,19.1,11.2,72.4,100,86.2,,
40458,2012/1/17,30.1,22.85,7.1,26.4,19.3,6.5,70,100,85,,
40458,2012/1/18,9.9,23.95,9.9,28.9,19,20.9,61,100,80.5,,
40458,2012/1/19,0.2,24.35,10.1,29.4,19.3,27.7,59.3,100,79.65,,
40458,2012/1/20,0,24.5,9.2,29.1,19.9,26.5,58.1,100,79.05,,
40458,2012/1/21,0,24.1,9.8,29,19.2,28.9,51.2,92.2,71.7,,
40458,2012/1/22,0,24.7,9,29.2,20.2,25.3,53.8,92.1,72.95,,
40458,2012/1/23,2.6,24,5.6,26.8,21.2,10.3,69.3,97,83.15,,
40458,2012/1/24,45.8,22,1.8,22.9,21.1,3,92.1,100,96.05,,
40458,2012/1/25,198.2,23.4,4.8,25.8,21,8.2,79.8,100,89.9,,
40458,2012/1/26,25.6,25.5,8.2,29.6,21.4,21.5,66.6,100,83.3,,
40458,2012/1/27,3.2,23.45,2.3,24.6,22.3,5.5,87,99.9,93.45,,
40458,2012/1/28,11,23.95,3.9,25.9,22,7,76.9,97.2,87.05,,
40458,2012/1/29,11,23.75,4.7,26.1,21.4,8.7,79.9,100,89.95,,
40458,2012/1/30,19,25.45,6.1,28.5,22.4,20.9,69.9,100,84.95,,
40458,2012/1/31,0.2,26.1,7.2,29.7,22.5,26.5,67.4,100,83.7,,
40458,2012/2/1,0,26.7,5.8,29.6,23.8,26.7,63.2,88.9,76.05,,
40458,2012/2/2,0.8,24.95,7.1,28.5,21.4,22.8,57.8,88.3,73.05,,
40458,2012/2/3,0.2,24.05,7.7,27.9,20.2,14.7,56.7,90,73.35,,
40458,2012/2/4,0,24,9.2,28.6,19.4,24.3,55.7,96.8,76.25,,
40458,2012/2/5,0,25.15,10.3,30.3,20,25.9,53.5,98.8,76.15,,
40458,2012/2/6,0,26.45,9.9,31.4,21.5,25.6,54.8,98.3,76.55,,
40458,2012/2/7,0,25.9,8,29.9,21.9,26.6,59.7,95.9,77.8,,
40458,2012/2/8,0,25.85,7.9,29.8,21.9,18.9,56.5,90.2,73.35,,
40458,2012/2/9,3.8,24,10,29,19,25.4,57.7,100,78.85,,
40458,2012/2/10,0,23.25,9.7,28.1,18.4,29,55.5,99.8,77.65,,
40458,2012/2/11,0,24.55,10.1,29.6,19.5,23.5,57.9,100,78.95,,
40458,2012/2/12,8.7,25.85,10.1,30.9,20.8,26.4,55.5,100,77.75,,
40458,2012/2/13,13.3,25.05,8.1,29.1,21,20.2,63.8,100,81.9,,
40458,2012/2/14,9.2,24.1,8.2,28.2,20,27.4,58.8,96.3,77.55,,
40458,2012/2/15,0,23.85,9.5,28.6,19.1,27.8,53.1,94.1,73.6,,
40458,2012/2/16,0,23.8,9,28.3,19.3,27.8,53.8,92.5,73.15,,
40458,2012/2/17,0,23.9,9.4,28.6,19.2,28.8,55.4,97.6,76.5,,
40458,2012/2/18,0,24.2,10,29.2,19.2,25.1,55.8,100,77.9,,
40458,2012/2/19,0,25.4,9.6,30.2,20.6,26.9,58.7,100,79.35,,
40458,2012/2/20,0,26.3,10,31.3,21.3,25.8,56.2,100,78.1,,
40458,2012/2/21,10.4,25.95,7.3,29.6,22.3,15.1,65.4,100,82.7,,
40458,2012/2/22,0.2,25.25,6.3,28.4,22.1,25.7,58.7,85.4,72.05,,
40458,2012/2/23,5,21.7,1.8,22.6,20.8,3.8,87.6,97.7,92.65,,
40458,2012/2/24,7.2,23.05,6.7,26.4,19.7,3.7,66.8,100,83.4,,
40458,2012/2/25,60.2,24.35,7.9,28.3,20.4,16,73.3,100,86.65,,
40458,2012/2/26,17,25.3,5.6,28.1,22.5,18.7,61.6,85.9,73.75,,
40458,2012/2/27,0,24.95,7.7,28.8,21.1,22.1,58.6,92.8,75.7,,
40458,2012/2/28,0,25.05,8.1,29.1,21,26,60.3,97.8,79.05,,
40458,2012/2/29,0,25,11.2,30.6,19.4,27,55.8,100,77.9,,
40458,2012/3/1,0,25.1,10,30.1,20.1,31,55.3,100,77.65,,
40458,2012/3/2,0,25.45,12.1,31.5,19.4,30.4,46.1,94.6,70.35,,
40458,2012/3/3,5.4,25.15,5.7,28,22.3,9.8,72,100,86,,
40458,2012/3/4,18.8,25.45,7.5,29.2,21.7,12.2,65.2,100,82.6,,
40458,2012/3/5,40.4,24.1,2.8,25.5,22.7,2.7,87.4,100,93.7,,
40458,2012/3/6,9.4,23.55,4.1,25.6,21.5,12.2,71.6,91.7,81.65,,
40458,2012/3/7,3.4,22.95,9.3,27.6,18.3,21.4,53.6,94.2,73.9,,
40458,2012/3/8,0,22.5,11,28,17,23.6,51.6,100,75.8,,
40458,2012/3/9,0,24.5,11.4,30.2,18.8,29.3,50.3,99.6,74.95,,
40458,2012/3/10,0,23.25,12.9,29.7,16.8,27.9,41.2,90,65.6,,
40458,2012/3/11,3.6,24,7.6,27.8,20.2,14.7,56.2,88.8,72.5,,
40458,2012/3/12,0,23.65,7.1,27.2,20.1,17.5,61.6,94.4,78,,
40458,2012/3/13,0.4,22.5,10,27.5,17.5,23.9,53.4,98.1,75.75,,
40458,2012/3/14,1,22.75,5.9,25.7,19.8,2.9,72.1,100,86.05,,
40458,2012/3/15,7.4,23.25,6.7,26.6,19.9,13.4,73,100,86.5,,
40458,2012/3/16,4.4,24.05,9.3,28.7,19.4,23.5,61,100,80.5,,
40458,2012/3/17,0.8,24.85,6.1,27.9,21.8,6.4,71.9,100,85.95,,
40458,2012/3/18,10.6,22.9,4.8,25.3,20.5,3.9,73.8,98.7,86.25,,
40458,2012/3/19,0,22.15,9.7,27,17.3,16.9,58.6,100,79.3,,
40458,2012/3/20,11.4,23.95,7.1,27.5,20.4,22.2,69.5,100,84.75,,
40458,2012/3/21,7,23.7,8.2,27.8,19.6,16.7,62.6,100,81.3,,
40458,2012/3/22,0.4,23.45,2.9,24.9,22,3.3,81.6,97.2,89.4,,
40458,2012/3/23,12.2,24.3,9.2,28.9,19.7,7.7,60.3,100,80.15,,
40458,2012/3/24,0,22.65,10.1,27.7,17.6,20.2,43.6,80.5,62.05,,
40458,2012/3/25,0.2,22.95,6.9,26.4,19.5,17.6,54.6,83,68.8,,
40458,2012/3/26,0,21.55,9.3,26.2,16.9,21,52.9,93.5,73.2,,
40458,2012/3/27,0,21.35,10.5,26.6,16.1,20.1,55.4,100,77.7,,
40458,2012/3/28,2.2,21.75,9.5,26.5,17,16.8,55.8,99.7,77.75,,
40458,2012/3/29,1.6,21.7,9.6,26.5,16.9,20.7,57.2,100,78.6,,
40458,2012/3/30,0,22.2,9.8,27.1,17.3,19.3,56.1,100,78.05,,
40458,2012/3/31,0,22.7,10.8,28.1,17.3,20.4,52.3,100,76.15,,
40458,2012/4/1,0,22.2,10.8,27.6,16.8,20,53.1,100,76.55,,
40458,2012/4/2,0,22.7,11,28.2,17.2,18.8,52.3,100,76.15,,
40458,2012/4/3,0,22.8,12,28.8,16.8,21.4,49.5,100,74.75,,
40458,2012/4/4,0,22.2,11.2,27.8,16.6,21.4,53.5,100,76.75,,
40458,2012/4/5,0,22.1,10.6,27.4,16.8,21.7,55.6,100,77.8,,
40458,2012/4/6,0,21.75,10.1,26.8,16.7,20.1,51.1,94.7,72.9,,
40458,2012/4/7,0,21.8,12.6,28.1,15.5,21.7,47.6,100,73.8,,
40458,2012/4/8,0,21.9,11.4,27.6,16.2,16.1,52.8,100,76.4,,
40458,2012/4/9,0,22.65,12.1,28.7,16.6,20.9,52.6,100,76.3,,
40458,2012/4/10,0,22.15,8.1,26.2,18.1,17.8,53.5,87.7,70.6,,
40458,2012/4/11,0,18.35,10.7,23.7,13,19.1,47.1,92.2,69.65,,
40458,2012/4/12,0,19.05,10.3,24.2,13.9,19.3,50,95.1,72.55,,
40458,2012/4/13,4.2,20.45,9.5,25.2,15.7,14.9,59,100,79.5,,
40458,2012/4/14,3.4,20.85,8.5,25.1,16.6,12.9,64,100,82,,
40458,2012/4/15,6.4,21.05,5.5,23.8,18.3,13.9,76,100,88,,
40458,2012/4/16,1.2,21.5,6.6,24.8,18.2,12.4,71.9,100,85.95,,
40458,2012/4/17,16.6,21.35,6.7,24.7,18,12.3,66.2,99.9,83.05,,
40458,2012/4/18,2,21.15,8.9,25.6,16.7,17.5,62.2,100,81.1,,
40458,2012/4/19,0,22,9.4,26.7,17.3,16.4,59.7,100,79.85,,
40458,2012/4/20,0,21.85,8.9,26.3,17.4,13.1,67.2,100,83.6,,
40458,2012/4/21,0,22.7,9.6,27.5,17.9,17.4,58.6,100,79.3,,
40458,2012/4/22,0,22.2,10,27.2,17.2,16.4,58.8,100,79.4,,
40458,2012/4/23,0,22.4,9.2,27,17.8,15.1,66.5,100,83.25,,
40458,2012/4/24,0,22.9,5.6,25.7,20.1,6.5,75.7,100,87.85,,
40458,2012/4/25,0,21.15,5.5,23.9,18.4,7,59,82.7,70.85,,
40458,2012/4/26,0,16.2,14,23.2,9.2,18.7,35.9,87.7,61.8,,
40458,2012/4/27,0.2,16.8,7,20.3,13.3,3.2,66.4,100,83.2,,
40458,2012/4/28,38.8,18.1,5,20.6,15.6,2.8,81.6,100,90.8,,
40458,2012/4/29,78.8,20.05,6.7,23.4,16.7,8.7,67.1,100,83.55,,
40458,2012/4/30,0.6,20.2,7.4,23.9,16.5,17.4,54.3,85.8,70.05,,
40458,2012/5/1,0,18.55,9.1,23.1,14,12.4,60.9,100,80.45,,
40458,2012/5/2,3.8,20.35,7.7,24.2,16.5,17.5,62.3,100,81.15,,
40458,2012/5/3,0.6,19.85,9.7,24.7,15,14.3,62.4,100,81.2,,
40458,2012/5/4,1.8,20.2,7.4,23.9,16.5,16.6,65.1,100,82.55,,
40458,2012/5/5,0,19.35,10.5,24.6,14.1,17.8,54,100,77,,
40458,2012/5/6,0,17.4,14,24.4,10.4,18.2,39.6,96,67.8,,
40458,2012/5/7,0,17.7,13.8,24.6,10.8,17.4,41.1,98.1,69.6,,
